m,n,R,s,seed,ker_dim,s_val,decomp_error,w
3,21,35,6,0,6,0.0016271592174445237,2.310403889492547e-12,3.3306690738754696e-16
3,21,35,7,0,7,0.002057911799438542,9.63783058287824e-12,5.551115123125783e-16
3,21,35,8,0,8,0.0022273506487820584,4.532739907757887e-12,1.1102230246251565e-16
3,21,35,9,0,9,0.0019473669547608566,1.291563888323779e-11,3.3306690738754696e-16
3,21,35,10,0,10,0.0023044105379126287,2.4903169969369573e-11,3.3306690738754696e-16
3,21,35,11,0,11,0.0030760171253208313,6.441795643707421e-13,2.220446049250313e-16
3,21,35,12,0,12,0.0009710738523123504,5.366763424406181e-11,3.3306690738754696e-16
3,21,35,13,0,13,0.0035861767646419443,3.899780643493412e-12,7.771561172376096e-16
3,21,35,14,0,14,0.0018491309625693565,3.0678539208905727e-12,2.220446049250313e-16
3,21,35,15,0,15,0.0031121556929422822,2.2819222071686922e-12,4.440892098500626e-16
3,21,35,16,0,16,0.0014914662782798812,4.916146200974234e-12,5.551115123125783e-16
3,21,35,17,0,17,0.00222509775836925,2.1557278372759692e-11,4.440892098500626e-16
3,21,35,18,0,18,0.0009099412546196119,4.4841941166093116e-10,2.220446049250313e-16
3,21,35,19,0,19,0.0012179236160821207,3.4324038458207047e-12,4.440892098500626e-16
3,21,35,20,0,20,0.0026192505053325224,1.0589023834702727e-11,4.440892098500626e-16
3,21,35,21,1,21,0.002032385217679745,3.3104630860983556e-12,4.440892098500626e-16
3,21,35,22,0,22,0.0016245965081198948,7.882670497680173e-12,4.440892098500626e-16
3,21,35,23,1,23,0.004166247715343331,6.6950590038442195e-12,3.3306690738754696e-16
3,21,35,24,0,24,0.002176580672827939,6.258502589764475e-11,2.220446049250313e-16
3,21,35,25,0,25,0.0008022785591428484,7.019175005479572e-10,5.551115123125783e-16
3,21,35,26,0,26,0.001072743007987805,1.2492744193782452e-09,4.440892098500626e-16
3,21,35,27,0,27,0.0010842802850399111,2.490007428203915e-09,6.661338147750939e-16
3,21,35,28,0,28,0.004205207747489488,1.032845651516742e-10,4.440892098500626e-16
3,21,35,29,0,29,0.000388486115624523,2.9054373027062548e-11,4.440892098500626e-16
3,21,35,30,0,30,0.0008011465597392407,2.6715897595889943e-11,4.440892098500626e-16
3,21,35,31,0,31,0.002476210937752204,3.145307180638446e-12,4.440892098500626e-16
3,21,35,32,0,32,0.0016545623412003057,1.2359816109992245e-10,5.551115123125783e-16
3,21,35,33,0,33,0.0011072622210820634,2.7914607840070504e-11,4.440892098500626e-16
3,21,35,34,0,34,0.0027231677765475575,2.7958310950985507e-11,3.3306690738754696e-16
3,21,35,35,0,35,0.0015550975614503034,1.190098853254562e-11,4.440892098500626e-16
3,21,36,36,0,36,0.00011603218177204504,8.546014847843777e-10,3.3306690738754696e-16
2,36,35,0,0,0,0.0006253482071934988,,
2,36,35,1,0,1,0.0008322499043981376,4.888751184110313e-14,1.1102230246251565e-16
2,36,35,2,0,2,0.0005122399221954837,1.0171965843766853e-13,0.0
2,36,35,3,0,3,9.357113184246462e-06,6.3509416112117265e-12,0.0
2,36,35,4,0,4,5.459702910926919e-05,1.2187721035600453e-12,0.0
2,36,35,5,0,5,0.0005350081656654126,2.417894283103531e-12,2.220446049250313e-16
2,36,35,6,0,6,0.0001834162083293896,1.2475807401605556e-11,2.220446049250313e-16
2,36,35,7,0,7,0.0005879861196750911,5.0052705556248914e-11,2.220446049250313e-16
2,36,35,8,0,8,0.0005026542631745103,1.6990604276988455e-12,3.3306690738754696e-16
2,36,35,9,0,9,0.00019801100674013848,7.544516823586694e-11,4.440892098500626e-16
2,36,35,10,0,10,0.0003020859391723855,3.398350599600111e-11,2.220446049250313e-16
2,36,35,11,0,11,0.0004083925596598705,2.2827879704181503e-12,5.551115123125783e-16
2,36,35,12,0,12,4.656326429808875e-05,4.844275473261711e-12,4.440892098500626e-16
2,36,35,13,0,13,8.720253501315225e-05,1.6208869142564585e-10,3.3306690738754696e-16
2,36,35,14,0,14,6.551832081419492e-05,2.6515669597087673e-10,4.440892098500626e-16
2,36,35,15,0,15,0.00017901353003765995,8.739709452321686e-11,3.3306690738754696e-16
2,36,35,16,0,16,0.00015919803565969318,7.446803606169534e-11,3.3306690738754696e-16
2,36,35,17,0,17,0.00011880645541504902,4.799895699593406e-12,3.3306690738754696e-16
2,36,35,18,0,18,0.00012344550463137138,5.535842631701536e-12,3.3306690738754696e-16
2,36,35,19,0,19,0.00010690652976246795,9.933534196734674e-11,4.440892098500626e-16
2,36,35,20,0,20,0.00023030461209223762,1.3646245082277065e-10,3.3306690738754696e-16
2,36,35,21,0,21,0.0005175178179363928,1.0551846535207534e-11,4.440892098500626e-16
2,36,35,22,0,22,6.895426698316355e-05,3.410603517221151e-11,2.220446049250313e-16
2,36,35,23,0,23,0.00010294119247191845,1.1251921107256249e-11,3.3306690738754696e-16
2,36,35,24,0,24,0.00011380637115784853,3.879993258870619e-11,3.3306690738754696e-16
2,36,35,25,1,25,5.6137056019678874e-05,2.6286241230277197e-10,5.551115123125783e-16
2,36,35,26,0,26,1.4184521808444037e-05,5.775357592444261e-11,3.3306690738754696e-16
2,36,35,27,1,27,2.932730225256137e-05,6.599899291470833e-11,4.440892098500626e-16
2,36,35,28,0,28,0.00034192994048724606,1.1884872639553263e-10,7.771561172376096e-16
2,36,35,29,0,29,0.0001049178209879883,3.518711519819403e-11,3.3306690738754696e-16
2,36,35,30,0,30,7.95885146832475e-05,1.3541432546388746e-09,6.661338147750939e-16
2,36,35,31,0,31,1.9505890931793079e-07,6.502147946014691e-10,3.3306690738754696e-16
2,36,35,32,0,32,1.3342648568499301e-05,4.465763925567796e-11,2.220446049250313e-16
2,36,35,33,0,33,6.161912368657847e-05,2.3396988048982825e-09,4.440892098500626e-16
2,36,35,34,0,34,8.123334814438895e-05,1.1567319794699119e-11,5.551115123125783e-16
2,36,35,35,0,35,9.153395804197142e-06,3.1316913632830013e-11,5.551115123125783e-16
2,36,36,36,0,36,1.2477689505218432e-07,1.6574317285239278e-09,4.440892098500626e-16
4,15,35,0,0,0,0.000895384640123318,,
4,15,35,1,0,1,0.0003771678510436821,1.4857686478758594e-14,0.0
4,15,35,2,0,2,0.0019862408382830686,3.7599391607892625e-13,1.1102230246251565e-16
4,15,35,3,0,3,0.0018159276050386754,7.505458931052249e-14,3.3306690738754696e-16
4,15,35,4,0,4,0.0018205681719114177,2.384715003487714e-13,3.3306690738754696e-16
4,15,35,5,0,5,0.0032202029605022707,4.723281216494521e-13,1.1102230246251565e-16
4,15,35,6,0,6,0.0025990108946789166,7.496141859883162e-13,3.3306690738754696e-16
4,15,35,7,0,7,0.0015020038551798922,3.5076825578463753e-12,1.1102230246251565e-16
4,15,35,8,0,8,0.00417870314296884,3.95742684028274e-11,3.3306690738754696e-16
4,15,35,9,0,9,0.00220901858769159,3.8444485265736467e-13,1.1102230246251565e-16
4,15,35,10,0,10,0.002207576111532115,8.51333298874431e-12,2.220446049250313e-16
4,15,35,11,0,11,0.004446527911464853,8.438116707122739e-13,4.440892098500626e-16
4,15,35,12,0,12,0.0050987251702118135,6.393156282402013e-11,2.220446049250313e-16
4,15,35,13,0,13,0.003952809307791613,2.471304195356572e-11,2.220446049250313e-16
4,15,35,14,0,14,0.0039012097501218874,2.9090056529515725e-12,3.3306690738754696e-16
4,15,35,15,0,15,0.0027239313408347265,4.520505157588878e-11,4.440892098500626e-16
4,15,35,16,0,16,0.004352772856876824,1.8574276220601095e-11,3.3306690738754696e-16
4,15,35,17,0,17,0.0027102256103697527,4.572716181712625e-12,3.3306690738754696e-16
4,15,35,18,0,18,0.003529385968547856,3.2771353809508024e-10,6.661338147750939e-16
4,15,35,19,0,19,0.004003683779242484,2.8182526258233334e-12,3.3306690738754696e-16
4,15,35,20,0,20,0.005356932774848884,9.583098195739316e-12,3.3306690738754696e-16
4,15,35,21,0,21,0.0047877407110073706,3.85087897879399e-11,2.220446049250313e-16
4,15,35,22,0,22,0.004211937701919043,4.0537268596173755e-12,3.3306690738754696e-16
4,15,35,23,0,23,0.003289575435112251,2.4080107292869154e-11,4.440892098500626e-16
4,15,35,24,0,24,0.005282653633061215,2.2912019511738114e-11,4.440892098500626e-16
4,15,35,25,0,25,0.004464955514032575,9.472453586191829e-12,2.220446049250313e-16
4,15,35,26,0,26,0.005851124590838243,3.7536340602333865e-11,3.3306690738754696e-16
4,15,35,27,0,27,0.0035219038270336693,3.0958919142480554e-11,5.551115123125783e-16
4,15,35,28,0,28,0.005441041286803827,1.4236038690577205e-09,7.771561172376096e-16
4,15,35,29,0,29,0.004711229040945801,1.7570435069464517e-11,3.3306690738754696e-16
4,15,35,30,0,30,0.004796480801742302,8.56463711499428e-10,6.661338147750939e-16
4,15,35,31,0,31,0.0029336182512752526,1.9749047826932453e-12,3.3306690738754696e-16
4,15,35,32,0,32,0.005479172105764817,5.9760259705165406e-12,4.440892098500626e-16
4,15,35,33,0,33,0.0028461263331143734,4.9426654569681365e-12,5.551115123125783e-16
4,15,35,34,0,34,0.004491054888703832,4.260596896091437e-12,5.551115123125783e-16
4,15,35,35,0,35,0.003177242321404886,3.720679911062367e-12,3.3306690738754696e-16
4,15,36,36,0,36,0.0003209792523744811,2.6821589808675852e-11,6.661338147750939e-16
5,12,35,0,0,0,0.009438427737357367,,
5,12,35,1,0,1,0.013908539448533907,4.6750049469975184e-15,0.0
5,12,35,2,0,2,0.010541311071311916,4.424156016427298e-14,2.220446049250313e-16
5,12,35,3,0,3,0.013075464052663218,1.4083135543936196e-13,3.3306690738754696e-16
5,12,35,4,0,4,0.010449919357309429,1.0979535258934433e-13,2.220446049250313e-16
5,12,35,5,0,5,0.013743899175168014,5.2534435267992074e-14,4.440892098500626e-16
5,12,36,6,0,6,0.00011789619664077136,9.86052988081322e-12,2.220446049250313e-16
5,12,36,7,0,7,0.001197086538818367,1.1472020025586614e-12,3.3306690738754696e-16
5,12,36,8,0,8,0.000743188535232344,1.487665311897318e-12,2.220446049250313e-16
5,12,36,9,0,9,0.00116086808791049,2.911263186319905e-11,6.661338147750939e-16
5,12,36,10,0,10,0.0008813944417273788,6.553784163134132e-12,3.3306690738754696e-16
5,12,36,11,0,11,0.0020282910996875063,2.601043984020148e-12,3.3306690738754696e-16
5,12,36,12,0,12,0.0018912140467200178,3.50930799867293e-12,1.1102230246251565e-16
5,12,36,13,0,13,0.0025953574367423037,7.093572047796853e-12,4.440892098500626e-16
5,12,36,14,0,14,0.0041366743121623506,1.3647844308130662e-12,4.440892098500626e-16
5,12,36,15,0,15,0.0023633244167753924,2.900846127673401e-12,2.220446049250313e-16
5,12,36,16,0,16,0.003366729438326545,6.921089693468969e-12,3.3306690738754696e-16
5,12,36,17,0,17,0.004797650553298049,7.089204237744566e-12,1.1102230246251565e-16
5,12,36,18,0,18,0.002668691033427611,5.600187250650268e-12,4.440892098500626e-16
5,12,36,19,0,19,0.002481464970306508,7.857502703245318e-11,4.440892098500626e-16
5,12,36,20,0,20,0.0035288890429398877,2.170874650521551e-11,3.3306690738754696e-16
5,12,36,21,0,21,0.00332915046129277,2.57601031702548e-11,4.440892098500626e-16
5,12,36,22,0,22,0.0025904608133570295,1.4612615259951678e-11,5.551115123125783e-16
5,12,36,23,0,23,0.0041979534258455966,4.115941921748381e-11,2.220446049250313e-16
5,12,36,24,0,24,0.0033954137480086523,6.745095608165884e-11,8.881784197001252e-16
5,12,36,25,0,25,0.004498122901266359,2.7252596297400587e-11,3.3306690738754696e-16
5,12,36,26,0,26,0.004194645556485141,1.7101969102909308e-11,4.440892098500626e-16
5,12,36,27,0,27,0.005436838262849191,4.23407023572762e-12,2.220446049250313e-16
5,12,36,28,0,28,0.006733814691746418,2.036316645384645e-11,4.440892098500626e-16
5,12,36,29,0,29,0.0057148315778189655,6.054954672657083e-11,6.661338147750939e-16
5,12,36,30,0,30,0.005373791578466164,9.285138683255447e-12,8.881784197001252e-16
5,12,36,31,0,31,0.0039942218321105324,2.1876770266020315e-11,5.551115123125783e-16
5,12,36,32,0,32,0.005735751116019115,4.9674649309244084e-12,4.440892098500626e-16
5,12,36,33,0,33,0.004719144121711536,6.576895232653163e-11,2.220446049250313e-16
5,12,36,34,0,34,0.006086092106625515,8.623088927136908e-12,6.661338147750939e-16
5,12,36,35,0,35,0.007372447480372917,5.744444139320679e-12,5.551115123125783e-16
5,12,36,36,0,36,0.004874644253509197,2.6053800528506967e-11,5.551115123125783e-16
2,37,36,0,0,0,0.00024873217943483574,,
2,37,36,1,0,1,0.0010812553637531731,2.0928177272046186e-14,0.0
2,37,36,2,0,2,0.00018972483275215624,1.1186382960464515e-13,2.220446049250313e-16
2,37,36,3,0,3,0.0003617559951582796,5.247265099205548e-13,0.0
2,37,36,4,0,4,0.0002747294456575802,1.047095073078355e-11,4.440892098500626e-16
2,37,36,5,0,5,0.0002796878249448613,2.9614048540677078e-12,2.220446049250313e-16
2,37,36,6,0,6,0.0009776885130972645,8.791076422123713e-13,2.220446049250313e-16
2,37,36,7,0,7,0.00013034071840832374,1.4405867427393735e-12,3.3306690738754696e-16
2,37,36,8,0,8,0.0007863143629002865,7.918575808958152e-10,4.440892098500626e-16
2,37,36,9,0,9,0.00037374886020900215,1.3991696418607348e-12,2.220446049250313e-16
2,37,36,10,0,10,0.0006623745529868624,1.3148816926457028e-11,1.1102230246251565e-16
2,37,36,11,0,11,0.0002155000462330064,1.5460531900977263e-11,4.440892098500626e-16
2,37,36,12,0,12,0.00016878518507756053,3.362129285457849e-12,2.220446049250313e-16
2,37,36,13,0,13,0.0001511117887377166,2.570824977046486e-12,4.440892098500626e-16
2,37,36,14,0,14,0.00011861315783921067,1.2703483931829056e-08,2.220446049250313e-16
2,37,36,15,0,15,0.00033579456287888444,1.2457360173781917e-11,4.440892098500626e-16
2,37,36,16,0,16,6.0957410179221175e-05,7.424212331672037e-12,3.3306690738754696e-16
2,37,36,17,0,17,0.0002924729305990465,2.3876502468690105e-11,6.661338147750939e-16
2,37,36,18,0,18,7.147689507861576e-05,8.840056779694941e-11,2.220446049250313e-16
2,37,36,19,0,19,6.474269195518811e-07,3.7767424257878883e-10,4.440892098500626e-16
2,37,36,20,0,20,1.7584959186545187e-06,2.412663487087326e-10,5.551115123125783e-16
2,37,36,21,0,21,0.00014926872700119406,2.215143289682658e-11,3.3306690738754696e-16
2,37,36,22,0,22,0.00010704863795993847,1.839556696452046e-11,6.661338147750939e-16
2,37,36,23,0,23,0.0001339502101187191,7.96060619390858e-11,4.440892098500626e-16
2,37,36,24,0,24,0.0001959954155742745,3.126743307476111e-11,4.440892098500626e-16
2,37,36,25,0,25,3.387275866048341e-05,9.384901110864128e-12,4.440892098500626e-16
2,37,36,26,0,26,2.5210813760604902e-05,2.1977698039292398e-11,4.440892098500626e-16
2,37,36,27,0,27,7.0122127093192465e-06,1.705908922870381e-10,5.551115123125783e-16
2,37,36,28,0,28,0.00011395161140031088,4.868810012171671e-11,3.3306690738754696e-16
2,37,36,29,0,29,0.00022073034517287624,4.217320539909471e-11,5.551115123125783e-16
2,37,36,30,0,30,0.0002711516918329625,1.2608815871249945e-10,3.3306690738754696e-16
2,37,36,31,0,31,1.7283264597542743e-05,9.753278277752681e-11,3.3306690738754696e-16
2,37,36,32,0,32,2.940544659030848e-05,6.93997072188909e-11,3.3306690738754696e-16
2,37,36,33,0,33,4.3687523214309596e-05,1.1107374682226611e-09,4.440892098500626e-16
2,37,36,34,0,34,5.9024538854778096e-05,1.0361343640587894e-11,8.881784197001252e-16
2,37,36,35,0,35,2.4931866880192933e-05,1.0121695748822594e-09,3.3306690738754696e-16
2,37,36,36,0,36,7.528974487521834e-07,2.2842398718096683e-10,4.440892098500626e-16
2,37,37,37,0,37,8.499873755514547e-06,5.517801817456227e-10,4.440892098500626e-16
6,10,36,0,0,0,0.0035542284348456994,,
6,10,36,1,0,1,0.004432938300205067,6.909654771836266e-15,1.1102230246251565e-16
6,10,36,2,0,2,0.003443791242203248,6.879861130930659e-14,0.0
6,10,36,3,0,3,0.005492444689404859,9.371376127532341e-14,2.220446049250313e-16
6,10,36,4,0,4,0.004361789724435727,4.6933385878446844e-14,0.0
6,10,36,5,0,5,0.005555016318827249,5.788544139844161e-13,1.1102230246251565e-16
6,10,36,6,0,6,0.004916946501345088,1.299350947552177e-13,4.440892098500626e-16
6,10,36,7,0,7,0.008630022387596015,3.293584658086432e-13,1.1102230246251565e-16
6,10,36,8,0,8,0.005520713068968141,2.6608066880122445e-12,5.551115123125783e-16
6,10,36,9,0,9,0.006073542886041298,7.346491243343835e-13,3.3306690738754696e-16
6,10,36,10,0,10,0.00640231491741543,2.1639479082351193e-12,3.3306690738754696e-16
6,10,36,11,0,11,0.0069903201092575635,5.389395900001547e-12,2.220446049250313e-16
6,10,36,12,0,12,0.008378166701974655,1.1869077805139146e-12,1.1102230246251565e-16
6,10,36,13,0,13,0.007166031852524415,3.196637716661938e-11,2.220446049250313e-16
6,10,36,14,0,14,0.007195807367888312,1.635468604647469e-11,5.551115123125783e-16
6,10,36,15,0,15,0.007787590194743939,1.0342872588607e-12,1.1102230246251565e-16
6,10,36,16,0,16,0.007941510798905559,9.71319622906058e-12,3.3306690738754696e-16
6,10,36,17,0,17,0.008729754708520852,1.9668503573331884e-12,2.220446049250313e-16
6,10,36,18,0,18,0.007698104066955837,5.019903921467812e-12,4.440892098500626e-16
6,10,36,19,0,19,0.009588885996235967,3.250033868168176e-12,2.220446049250313e-16
6,10,36,20,0,20,0.010279141203975292,6.881391502423635e-11,3.3306690738754696e-16
6,10,36,21,0,21,0.008925528232416635,2.3532522813280214e-11,3.3306690738754696e-16
6,10,36,22,0,22,0.0065193195414368745,2.0632353821266674e-11,4.440892098500626e-16
6,10,36,23,0,23,0.0072861992718570474,2.8122768296808004e-11,4.440892098500626e-16
6,10,36,24,0,24,0.008454842729144953,2.466838400050305e-12,5.551115123125783e-16
6,10,36,25,0,25,0.011169184615891382,9.550747427553069e-11,3.3306690738754696e-16
6,10,36,26,0,26,0.008236620021227683,2.207594737484692e-10,4.440892098500626e-16
6,10,36,27,0,27,0.00768470624042286,4.415112050768626e-11,2.220446049250313e-16
6,10,37,28,0,28,5.5075179400378264e-05,9.27904255251482e-10,3.3306690738754696e-16
6,10,37,29,0,29,0.0004782242633216267,2.0979701134240118e-10,4.440892098500626e-16
6,10,37,30,0,30,0.0009750729531868104,2.8752581349484653e-09,4.440892098500626e-16
6,10,37,31,0,31,0.0006106801214400562,6.823308150498655e-10,5.551115123125783e-16
6,10,37,32,0,32,0.0008256883467260477,1.41859360257656e-10,3.3306690738754696e-16
6,10,37,33,0,33,0.0008344268969716934,1.0203174868046437e-09,9.992007221626409e-16
6,10,37,34,0,34,0.001870573432098609,1.3141725498639238e-10,5.551115123125783e-16
6,10,37,35,0,35,0.001404665981225379,6.026765225947774e-12,7.771561172376096e-16
6,10,37,36,0,36,0.001805985122687236,1.5605052733507467e-11,4.440892098500626e-16
6,10,37,37,0,37,0.0016507097955408203,1.8839435939717384e-11,4.440892098500626e-16
3,22,36,0,0,0,0.006617958891594181,,
3,22,36,1,0,1,0.007785681133150796,4.1746962759606634e-15,1.1102230246251565e-16
3,22,36,2,0,2,0.008261139556064516,1.7702383951973772e-14,2.220446049250313e-16
3,22,36,3,0,3,0.0082287202263225,9.119338201371339e-14,2.220446049250313e-16
3,22,36,4,0,4,0.0071996876341680486,1.0467291214857303e-13,1.1102230246251565e-16
3,22,36,5,0,5,0.007746375863535363,8.785068072382051e-12,4.440892098500626e-16
3,22,36,6,0,6,0.003948165332135597,5.963377278120871e-13,2.220446049250313e-16
3,22,36,7,0,7,0.007651409709873067,3.529312905522507e-13,7.771561172376096e-16
3,22,36,8,0,8,0.00827073076209959,1.8022983763689348e-12,1.1102230246251565e-16
3,22,36,9,0,9,0.008685172651215598,4.016137329438142e-12,4.440892098500626e-16
3,22,37,10,0,10,5.859688706018866e-05,3.420702571874739e-11,3.3306690738754696e-16
3,22,37,11,0,11,0.0001292536002264739,1.824564321743434e-11,2.220446049250313e-16
3,22,37,12,0,12,0.0012004043773035853,4.170277508201027e-11,2.220446049250313e-16
3,22,37,13,0,13,0.0004802821695182017,8.038976626908028e-12,3.3306690738754696e-16
3,22,37,14,0,14,0.0011174258398861875,2.6639834653243328e-12,4.440892098500626e-16
3,22,37,15,0,15,0.00037487518435531047,1.0093186295204406e-11,4.440892098500626e-16
3,22,37,16,0,16,0.0009405300566793074,1.414899369367174e-11,3.3306690738754696e-16
3,22,37,17,0,17,0.0007561314711455754,4.093574933144547e-12,2.220446049250313e-16
3,22,37,18,0,18,0.0014306187027020528,2.6651977608048623e-11,3.3306690738754696e-16
3,22,37,19,0,19,0.00023163007694337455,2.033973806036381e-11,3.3306690738754696e-16
3,22,37,20,0,20,0.0014793551316699602,7.456342662581742e-10,3.3306690738754696e-16
3,22,37,21,0,21,0.000643160987357211,8.343816252658877e-11,4.440892098500626e-16
3,22,37,22,0,22,0.0015096276018719368,1.6468978223649857e-11,3.3306690738754696e-16
3,22,37,23,0,23,0.0006901555789703632,4.561757797716663e-10,6.661338147750939e-16
3,22,37,24,0,24,0.0017511134046794838,1.4815958166799833e-11,5.551115123125783e-16
3,22,37,25,0,25,0.0011135825211286577,3.166619635542449e-10,4.440892098500626e-16
3,22,37,26,0,26,0.001637427893429766,1.4299502998583934e-08,4.440892098500626e-16
